id,source_name,Other_name,BZcat_name,ra,dec,WISE_mag_2,NVSS_FIRST_flux,z_flag,redshift,nu_flag,nu_peak,flux_peak,Fermi_counterpart,blazar_type,Fermi_gr_slope,Fermi_gr_slope_error,TEV_FOM
392,1WHSP J101616.8+410812,SHBLJ101616.4+41081,--,154.07008,41.13681,13.7,15.0,1,0.27,1,17.7,-11.7,--,0,-9999.0,-9999.0,0.4
349,1WHSP J090953.2+310603,SDSSJ090953.28+31060,5BZBJ0909+3106,137.472,31.10086,12.9,195.6,1,0.272,1,16.6,-11.7,--,0,-9999.0,-9999.0,0.4
586,1WHSP J132612.5+215338,PGC1659405,--,201.55233,21.89411,14.0,12.2,1,0.273,1,15.7,-12.2,--,5,-9999.0,-9999.0,0.13
274,1WHSP J060714.3-251859,SHBLJ060714.2-25185,5BZBJ0607-2518,91.80992,-25.31653,13.8,12.2,1,0.275,1,16.7,-11.9,--,0,-9999.0,-9999.0,0.25
480,1WHSP J114755.0+220539,SHBLJ114754.9+22054,5BZGJ1147+2205,176.97958,22.09444,14.0,4.3,1,0.276,2,16.3,-12.0,--,0,-9999.0,-9999.0,0.2
333,1WHSP J083724.6+145820,GB6J0837+1458,5BZBJ0837+1458,129.35262,14.97239,12.6,54.3,1,0.278,1,16.7,-11.0,--,0,-9999.0,-9999.0,2.0
66,1WHSP J011746.9-244333,SHBLJ011746.6-24432,5BZBJ0117-2443,19.44583,-24.72603,13.7,10.3,1,0.279,1,16.6,-12.1,--,0,-9999.0,-9999.0,0.16
969,1WHSP J231952.8-011626,1RXSJ231952.6-011624,5BZGJ2319-0116,349.97013,-1.27403,13.4,87.0,1,0.28,1,15.7,-12.3,--,0,-9999.0,-9999.0,0.1
565,1WHSP J131056.5+215801,1RXSJ131056.8+21575,--,197.7355,21.96719,14.8,3.3,1,0.28,1,17.2,-12.2,--,5,-9999.0,-9999.0,0.13
266,1WHSP J054656.7-220457,1WGAJ0546.9-2204,5BZBJ0546-2204,86.73654,-22.08258,14.1,12.5,1,0.28,3,15.0,-12.2,--,0,-9999.0,-9999.0,0.13
341,1WHSP J085749.8+013530,GB6J0857+0135,5BZBJ0857+0135,134.45754,1.59172,12.7,89.1,1,0.281,1,15.4,-11.9,--,0,-9999.0,-9999.0,0.25
119,1WHSP J021515.2-161738,1RXSJ021515.4-161744,--,33.8135,-16.29394,13.3,47.9,1,0.283,2,16.8,-12.3,--,5,-9999.0,-9999.0,0.1
122,1WHSP J021632.0+231450,SHBLJ021632.3+23144,5BZBJ0216+2314,34.13367,23.24728,13.6,35.9,1,0.288,1,16.0,-11.9,--,2,-9999.0,-9999.0,0.25
650,1WHSP J142421.1+370552,1RXSJ142421.3+370554,5BZGJ1424+3705,216.08833,37.09803,13.6,79.2,1,0.29,1,16.3,-12.4,--,0,-9999.0,-9999.0,0.08
934,1WHSP J222253.8-175321,SHBLJ222253.9-17531,5BZBJ2222-1753,335.72446,-17.88917,14.0,5.7,1,0.29,1,17.2,-11.9,--,0,-9999.0,-9999.0,0.25
671,1WHSP J144434.9+633606,BZBJ1444+6336,5BZGJ1444+6336,221.1455,63.60169,14.2,19.0,1,0.297,1,17.4,-12.1,--,0,-9999.0,-9999.0,0.16
103,1WHSP J020106.1+003400,SHBLJ020106.3+00340,5BZBJ0201+0034,30.27567,0.56675,13.7,13.4,1,0.298,1,17.0,-11.7,--,0,-9999.0,-9999.0,0.4
311,1WHSP J080102.1+644449,RXSJ08010+6444,5BZBJ0801+6444,120.25892,64.74711,14.1,12.9,2,0.2,1,16.0,-12.1,--,0,-9999.0,-9999.0,0.16
489,1WHSP J115709.5+282200,SDSSJ115709.53+28220,5BZGJ1157+2822,179.28971,28.36686,13.5,31.1,1,0.3,1,15.9,-12.2,--,0,-9999.0,-9999.0,0.13
738,1WHSP J155412.0+241426,2E1552.0+2423,5BZBJ1554+2414,238.55029,24.24072,14.1,12.8,1,0.301,1,15.9,-11.8,--,0,-9999.0,-9999.0,0.32
16,1WHSP J002200.9+000657,1RXSJ002200.9+000659,5BZGJ0022+0006,5.50396,0.11611,14.4,1.7,1,0.306,1,16.3,-11.8,--,0,-9999.0,-9999.0,0.32
656,1WHSP J142739.5-252102,SHBLJ14276-2521,--,216.91496,-25.35081,13.2,3.7,1,0.31,3,17.0,-11.8,--,2,-9999.0,-9999.0,0.32
180,1WHSP J032350.7+071737,SHBLJ032350.5+07174,5BZBJ0323+0717,50.9615,7.29364,14.9,4.5,1,0.31,3,17.4,-11.9,--,2,-9999.0,-9999.0,0.25
719,1WHSP J153646.7+013800,2E1534.2+0147,5BZBJ1536+0138,234.19483,1.63336,13.8,73.0,1,0.311,3,17.0,-11.7,--,0,-9999.0,-9999.0,0.4
818,1WHSP J173328.9+451950,BZBJ1733+4519,5BZGJ1733+4519,263.37067,45.33069,13.9,34.9,1,0.317,1,16.1,-12.5,--,0,-9999.0,-9999.0,0.06
27,1WHSP J003539.6-181651,-,--,8.91508,-18.281,13.1,40.9,1,0.32,1,15.4,-11.9,--,5,-9999.0,-9999.0,0.25
607,1WHSP J134525.1+231038,-,--,206.35496,23.17725,14.7,0.9,1,0.32,1,15.5,-12.6,--,5,-9999.0,-9999.0,0.05
599,1WHSP J133647.2+602048,1RXSJ133645.8+60205,--,204.19675,60.34694,14.4,5.7,1,0.32,3,15.0,-12.9,--,5,-9999.0,-9999.0,0.03
430,1WHSP J110021.0+421053,1RXSJ110021.9+42105,5BZGJ1100+4210,165.0875,42.18147,13.9,15.4,1,0.323,1,15.7,-12.5,--,0,-9999.0,-9999.0,0.06
726,1WHSP J154418.7+045821,RXSJ15443+0458,5BZGJ1544+0458,236.07796,4.97272,13.5,39.5,1,0.326,1,16.3,-12.1,--,0,-9999.0,-9999.0,0.16
720,1WHSP J153737.0+340148,-,--,234.40446,34.03014,14.7,15.7,1,0.327,1,17.2,-12.9,--,5,-9999.0,-9999.0,0.03
14,1WHSP J002056.6+221912,-,--,5.23588,22.32003,14.2,9.9,1,0.327,3,15.0,-12.7,--,5,-9999.0,-9999.0,0.04
332,1WHSP J083417.5+182501,SDSSJ083417.58+18250,5BZBJ0834+1825,128.57325,18.41711,14.3,20.4,1,0.33,1,15.0,-12.5,--,0,-9999.0,-9999.0,0.06
580,1WHSP J132239.2+494336,1RXSJ132239.5+494345,--,200.66371,49.72675,14.5,6.6,1,0.33,1,17.0,-12.4,--,0,-9999.0,-9999.0,0.08
343,1WHSP J085910.2+834500,RXSJ08591+8345,5BZBJ0859+8345,134.79279,83.75006,14.5,10.3,1,0.33,3,17.0,-11.9,--,0,-9999.0,-9999.0,0.25
883,1WHSP J204735.9-290858,SHBLJ20475-2908,5BZBJ2047-2908,311.89962,-29.14972,14.2,10.7,1,0.33,3,17.0,-12.0,--,2,-9999.0,-9999.0,0.2
334,1WHSP J083918.7+361855,SDSSJ083918.74+36185,5BZBJ0839+3618,129.82812,36.31547,14.5,9.1,1,0.335,1,15.4,-12.4,--,0,-9999.0,-9999.0,0.08
888,1WHSP J205938.5-003755,SDSSJ20596-0037,5BZGJ2059-0037,314.91067,-0.63219,14.1,15.2,1,0.335,1,16.0,-12.4,--,0,-9999.0,-9999.0,0.08
336,1WHSP J083955.1+121702,1RXSJ083954.7+121711,--,129.97963,12.28414,13.8,18.2,2,0.33,1,15.8,-11.7,--,5,-9999.0,-9999.0,0.4
529,1WHSP J123705.6+302005,SHBLJ123705.6+30200,5BZBJ1237+3020,189.27338,30.33475,15.0,5.8,2,0.33,1,16.1,-12.1,--,0,-9999.0,-9999.0,0.16
627,1WHSP J140519.6+305351,1RXSJ140519.5+30540,--,211.33179,30.89767,14.6,6.9,1,0.34,1,15.5,-12.6,--,5,-9999.0,-9999.0,0.05
624,1WHSP J140350.2+243304,SDSSJ140350.28+24330,--,210.95954,24.55133,14.6,7.0,1,0.34,1,16.9,-12.6,--,5,-9999.0,-9999.0,0.05
386,1WHSP J100811.4+470521,SHBLJ100811.5+47052,5BZBJ1008+4705,152.04763,47.08933,14.2,4.9,1,0.343,1,17.1,-11.6,--,2,-9999.0,-9999.0,0.5
816,1WHSP J172918.7+525559,1RXSJ172918.8+525559,5BZBJ1729+5255,262.32821,52.93311,13.5,16.2,2,0.349,1,16.1,-11.9,--,0,-9999.0,-9999.0,0.25
709,1WHSP J152316.0+583515,1RXSJ152316.2+58351,--,230.81687,58.58769,14.7,11.6,1,0.35,1,16.0,-12.5,--,5,-9999.0,-9999.0,0.06
811,1WHSP J171841.4+360522,-,--,259.67258,36.08961,13.8,13.6,1,0.35,1,16.2,-12.7,--,5,-9999.0,-9999.0,0.04
491,1WHSP J115904.3+210209,1RXSJ115904.7+210212,--,179.76821,21.03592,13.7,35.6,1,0.35,1,16.3,-12.1,--,5,-9999.0,-9999.0,0.16
570,1WHSP J131330.1+020105,1RXSJ131330.9+02010,5BZBJ1313+0201,198.37558,2.01828,13.4,61.3,1,0.356,1,15.5,-12.2,--,0,-9999.0,-9999.0,0.13
718,1WHSP J153623.0+122211,GB6B1534+1232,--,234.09604,12.36992,14.1,72.7,1,0.36,1,15.9,-12.7,--,5,-9999.0,-9999.0,0.04
361,1WHSP J093239.3+104235,1RXSJ093239.6+10423,5BZBJ0932+1042,143.16404,10.70981,13.3,33.7,1,0.36,1,16.0,-12.0,--,0,-9999.0,-9999.0,0.2
768,1WHSP J162044.3+343511,1RXSJ162044.0+34350,--,245.18483,34.58642,14.2,9.5,1,0.36,1,16.4,-12.5,--,5,-9999.0,-9999.0,0.06
929,1WHSP J221108.3-000302,RXSJ22111-0003,5BZBJ2211-0003,332.78471,-0.05064,13.6,25.6,1,0.362,1,16.3,-12.0,--,0,-9999.0,-9999.0,0.2
853,1WHSP J184822.5+653657,SHBLJ184822.6+65370,5BZBJ1848+6537,282.09396,65.61597,14.3,9.7,1,0.364,3,15.0,-11.6,--,0,-9999.0,-9999.0,0.5
21,1WHSP J002743.6+261621,-,--,6.93175,26.27258,14.0,69.5,1,0.365,1,16.4,-12.1,--,5,-9999.0,-9999.0,0.16
408,1WHSP J103335.8-143627,BZBJ1033-1436,5BZBJ1033-1436,158.39937,-14.60761,14.4,13.0,1,0.367,1,15.9,-12.1,--,0,-9999.0,-9999.0,0.16
312,1WHSP J080135.9+463824,-,--,120.39996,46.64014,14.6,3.1,1,0.369,1,15.8,-11.7,--,5,-9999.0,-9999.0,0.4
86,1WHSP J013548.7-201346,1RXSJ013548.1-201344,--,23.95304,-20.22972,12.7,2.6,1,0.37,1,15.4,-11.9,--,5,-9999.0,-9999.0,0.25
706,1WHSP J151826.6+075222,SDSSJ151826.68+07522,--,229.61113,7.87292,14.6,7.5,1,0.37,1,16.4,-11.9,--,5,-9999.0,-9999.0,0.25
629,1WHSP J140630.0-393509,SHBLJ140630.3-39350,5BZBJ1406-3935,211.62508,-39.58592,14.6,12.4,1,0.37,3,17.5,-11.9,--,2,-9999.0,-9999.0,0.25
544,1WHSP J125300.9+382625,SHBLJ125301.0+38262,5BZBJ1253+3826,193.25404,38.44053,14.5,4.9,1,0.372,1,16.9,-12.0,--,0,-9999.0,-9999.0,0.2
558,1WHSP J130531.2+385522,1RXSJ130531.7+385523,5BZBJ1305+3855,196.38029,38.92281,14.1,43.5,1,0.376,1,16.1,-12.4,--,0,-9999.0,-9999.0,0.08
579,1WHSP J132231.4+134430,SDSSJ132231.46+13442,5BZGJ1322+1344,200.63117,13.74175,13.9,8.2,1,0.377,1,16.8,-12.4,--,0,-9999.0,-9999.0,0.08
393,1WHSP J101706.6+520247,SDSSJ101706.67+52024,--,154.27783,52.04644,13.8,40.0,1,0.379,1,15.8,-12.5,--,0,-9999.0,-9999.0,0.06
425,1WHSP J105723.0+230318,SHBLJ105723.5+23031,5BZBJ1057+2303,164.34621,23.05522,14.1,8.1,1,0.379,1,16.9,-11.8,--,2,-9999.0,-9999.0,0.32
639,1WHSP J141030.8+610012,1RXSJ141031.6+610020,5BZBJ1410+6100,212.62846,61.00353,14.6,11.6,1,0.384,1,17.6,-12.3,--,0,-9999.0,-9999.0,0.1
561,1WHSP J130903.9-040611,1RXSJ130904.2-040609,--,197.26654,-4.10331,12.3,5.6,1,0.39,1,15.3,-11.6,--,5,-9999.0,-9999.0,0.5
208,1WHSP J042132.9-062903,RXSJ04215-0628,5BZBJ0421-0629,65.38717,-6.48431,14.5,16.0,1,0.39,1,17.0,-11.9,--,0,-9999.0,-9999.0,0.25
142,1WHSP J024302.9+004627,FIRSTJ02430+0046,5BZBJ0243+0046,40.76217,0.77422,14.2,30.4,1,0.4,1,16.3,-12.5,--,0,-9999.0,-9999.0,0.06
528,1WHSP J123511.1-140323,SHBLJ12351-1403,5BZBJ1235-1403,188.79662,-14.0565,14.3,4.2,1,0.4,1,16.3,-11.9,--,2,-9999.0,-9999.0,0.25
433,1WHSP J110312.8+440116,-,--,165.80367,44.02133,14.8,4.5,1,0.411,2,15.5,-12.5,--,5,-9999.0,-9999.0,0.06
552,1WHSP J125639.3+060907,1RXSJ125639.3+060916,5BZBJ1256+0609,194.16396,6.15217,13.5,64.9,1,0.42,1,15.9,-12.5,--,3,-9999.0,-9999.0,0.06
640,1WHSP J141140.5+340424,1RXSJ141141.1+340428,5BZBJ1411+3404,212.919,34.0735,14.0,70.1,1,0.421,1,15.7,-12.5,--,0,-9999.0,-9999.0,0.06
882,1WHSP J204600.5-343017,-,--,311.50225,-34.50497,14.2,13.0,1,0.425,3,16.0,-12.1,--,5,-9999.0,-9999.0,0.16
437,1WHSP J110530.6+311436,1RXSJ110529.9+31144,--,166.37771,31.24358,14.5,3.5,1,0.42,1,15.4,-12.6,--,5,-9999.0,-9999.0,0.05
366,1WHSP J094355.5-070950,SHBLJ094355.3-07094,5BZBJ0943-0709,145.9815,-7.16394,14.5,7.3,1,0.433,1,16.0,-12.3,--,2,-9999.0,-9999.0,0.1
80,1WHSP J012750.8-001346,1WGAJ0127.8-0013,5BZBJ0127-0013,21.96175,-0.2295,14.6,8.0,1,0.44,1,15.6,-12.7,--,0,-9999.0,-9999.0,0.04
383,1WHSP J100444.7+375211,SDSSJ100444.76+37521,5BZBJ1004+3752,151.18654,37.87,13.8,48.8,1,0.44,1,15.8,-12.3,--,0,-9999.0,-9999.0,0.1
878,1WHSP J203844.9-263632,SHBLJ203845.1-26362,5BZBJ2038-2636,309.68712,-26.60897,14.4,5.7,1,0.44,3,17.0,-12.0,--,0,-9999.0,-9999.0,0.2
618,1WHSP J135908.8+332206,-,--,209.78667,33.3685,14.5,6.4,1,0.442,1,15.7,-12.9,--,5,-9999.0,-9999.0,0.03
930,1WHSP J221109.8-002327,SDSSJ22111-0023,5BZGJ2211-0023,332.79112,-0.39097,14.0,51.2,1,0.447,1,15.2,-12.5,--,0,-9999.0,-9999.0,0.06
409,1WHSP J103346.3+370824,SDSSJ103346.39+37082,--,158.44333,37.14025,14.5,7.5,1,0.447,1,17.1,-12.5,--,5,-9999.0,-9999.0,0.06
220,1WHSP J044230.2-001829,SHBLJ044229.8-00182,5BZBJ0442-0018,70.62596,-0.30831,14.3,4.2,1,0.449,1,16.3,-12.3,--,0,-9999.0,-9999.0,0.1
569,1WHSP J131312.1+610601,-,--,198.30046,61.10044,14.5,8.3,1,0.45,1,15.2,-12.9,--,5,-9999.0,-9999.0,0.03
445,1WHSP J111207.9+260803,SDSSJ111207.95+26080,5BZBJ1112+2608,168.03308,26.13439,14.1,8.6,1,0.45,1,16.1,-12.1,--,0,-9999.0,-9999.0,0.16
500,1WHSP J121158.6+224233,SHBLJ121158.1+22423,5BZBJ1211+2242,182.99425,22.70922,14.1,20.3,1,0.45,1,16.4,-11.4,--,2,-9999.0,-9999.0,0.79
449,1WHSP J111717.5+000633,SDSSJ111717.53+00063,5BZBJ1117+0006,169.32308,0.10931,14.0,14.3,1,0.451,1,16.6,-11.9,--,0,-9999.0,-9999.0,0.25
632,1WHSP J140642.7+530833,BZBJ1406+5308,5BZBJ1406+5308,211.67808,53.14275,14.6,11.4,1,0.458,1,16.1,-12.8,--,0,-9999.0,-9999.0,0.03
931,1WHSP J221728.4-310620,RXJ22174-3106,5BZBJ2217-3106,334.36854,-31.10567,14.5,43.7,1,0.46,3,17.0,-12.0,--,0,-9999.0,-9999.0,0.2
752,1WHSP J160258.8+421203,1RXSJ160258.4+421202,--,240.74529,42.20089,14.2,15.2,1,0.466,3,17.0,-11.8,--,5,-9999.0,-9999.0,0.32
567,1WHSP J131155.7+085340,SHBLJ131156.0+08534,5BZBJ1311+0853,197.98238,8.89472,14.5,5.5,1,0.469,3,17.0,-11.8,--,0,-9999.0,-9999.0,0.32
826,1WHSP J174702.5+493801,SHBLJ174702.0+49380,5BZBJ1747+4937,266.76046,49.63378,14.6,7.9,2,0.46,2,17.8,-12.1,--,0,-9999.0,-9999.0,0.16
778,1WHSP J163124.7+421702,SHBLJ163124.7+42165,5BZBJ1631+4217,247.85296,42.284,14.7,7.5,1,0.47,1,16.5,-12.2,--,2,-9999.0,-9999.0,0.13
339,1WHSP J085102.9+054905,ROXAJ085102.9+054905,5BZBJ0851+0549,132.76238,5.81833,14.4,7.4,1,0.48,1,15.8,-12.3,--,0,-9999.0,-9999.0,0.1
543,1WHSP J125134.8-295843,1WGAJ1251.5-2958,5BZBJ1251-2958,192.89513,-29.97867,14.2,10.5,1,0.48,2,17.4,-11.6,--,0,-9999.0,-9999.0,0.5
62,1WHSP J011501.7-340027,SHBLJ01150-3400,5BZBJ0115-3400,18.75717,-34.00756,14.4,6.4,1,0.48,3,16.0,-12.1,--,0,-9999.0,-9999.0,0.16
637,1WHSP J140923.5+593940,1RXSJ140923.6+593943,5BZBJ1409+5939,212.34792,59.66125,13.9,36.6,1,0.495,1,16.0,-12.0,--,0,-9999.0,-9999.0,0.2
145,1WHSP J025018.9-212939,BZBJ0250-2129,5BZBJ0250-2129,42.579,-21.49436,15.0,3.8,1,0.498,1,17.0,-12.1,--,0,-9999.0,-9999.0,0.16
616,1WHSP J135328.0+560056,1RXSJ135328.2+560102,5BZBJ1353+5600,208.36687,56.01581,13.9,15.0,2,0.4,1,16.3,-11.8,--,0,-9999.0,-9999.0,0.32
495,1WHSP J120543.2+582933,SDSSJ120543.30+58293,--,181.43029,58.49267,14.8,8.6,2,0.4,3,16.0,-12.8,--,5,-9999.0,-9999.0,0.03
512,1WHSP J122114.4+352239,-,--,185.31017,35.37769,14.6,13.6,1,0.51,1,16.7,-12.8,--,5,-9999.0,-9999.0,0.03
691,1WHSP J150637.1-054004,SHBLJ15066-0540,5BZBJ1506-0540,226.65463,-5.66797,14.6,15.3,1,0.51,1,17.1,-12.0,--,2,-9999.0,-9999.0,0.2
160,1WHSP J030433.9-005404,SDSSJ03045-0054,5BZBJ0304-0054,46.14142,-0.90119,13.3,29.4,1,0.511,1,15.4,-11.9,--,0,-9999.0,-9999.0,0.25
209,1WHSP J042218.3+195054,SHBLJ042218.2+19504,5BZBJ0422+1950,65.57642,19.84861,13.8,9.0,1,0.516,3,18.0,-11.3,--,0,-9999.0,-9999.0,1.0
278,1WHSP J062149.6-341149,SHBLJ062150.0-34114,5BZBJ0621-3411,95.45704,-34.19706,14.4,12.0,1,0.529,1,17.7,-11.4,--,0,-9999.0,-9999.0,0.79
848,1WHSP J184120.3+590608,1WGAJ1841.3+5906,5BZBJ1841+5906,280.33462,59.10225,13.9,19.6,1,0.53,1,16.5,-12.5,--,0,-9999.0,-9999.0,0.06
595,1WHSP J133046.0+113940,-,--,202.69175,11.66133,15.0,1.4,1,0.53,2,17.6,-12.7,--,5,-9999.0,-9999.0,0.04
771,1WHSP J162330.5+085724,1RXSJ162331.2+085731,--,245.87733,8.95675,14.3,1.5,2,0.53,3,17.5,-12.1,--,5,-9999.0,-9999.0,0.16
418,1WHSP J104745.8+543741,1RXSJ104746.6+54374,5BZBJ1047+5437,161.94088,54.62814,14.8,7.1,2,0.54,1,15.8,-12.6,--,0,-9999.0,-9999.0,0.05
698,1WHSP J151154.8+562936,SDSSJ151154.8+5629,--,227.97871,56.49347,15.2,3.8,1,0.56,1,17.0,-13.0,--,5,-9999.0,-9999.0,0.02
540,1WHSP J124816.6+074258,-,--,192.06933,7.71628,14.5,14.8,1,0.57,1,17.2,-12.7,--,5,-9999.0,-9999.0,0.04
465,1WHSP J113444.6-172901,SHBLJ11347-1729,5BZBJ1134-1729,173.68625,-17.48383,14.5,5.0,1,0.571,1,16.9,-12.0,--,2,-9999.0,-9999.0,0.2
651,1WHSP J142422.9+343356,1RXSJ142422.9+343407,5BZBJ1424+3433,216.09546,34.56575,14.4,10.1,1,0.576,1,16.6,-12.0,--,0,-9999.0,-9999.0,0.2
344,1WHSP J085920.5+004712,1RXSJ085920.6+004716,5BZBJ0859+0047,134.83567,0.78669,14.1,39.1,2,0.57,1,16.3,-12.1,--,0,-9999.0,-9999.0,0.16
636,1WHSP J140919.1+135240,SHBLJ140918.9+13525,5BZBJ1409+1352,212.32963,13.87783,14.4,7.3,1,0.58,2,16.6,-12.1,--,0,-9999.0,-9999.0,0.16
737,1WHSP J155210.2+315909,BZBJ1552+3159,5BZGJ1552+3159,238.04267,31.98586,15.2,2.9,1,0.584,3,18.0,-12.3,--,0,-9999.0,-9999.0,0.1
786,1WHSP J164220.3+221143,ROXAJ164220.3+221143,5BZBJ1642+2211,250.58467,22.1955,14.0,15.5,1,0.592,1,16.5,-12.0,--,0,-9999.0,-9999.0,0.2
371,1WHSP J095127.8+010210,SDSSJ095127.82+01021,5BZBJ0951+0102,147.86596,1.03619,14.2,22.3,2,0.5,1,15.5,-12.3,--,0,-9999.0,-9999.0,0.1
469,1WHSP J113755.6-171042,SHBLJ113755.4-17103,5BZBJ1137-1710,174.48175,-17.17836,14.3,5.3,1,0.6,1,17.0,-11.1,--,2,-9999.0,-9999.0,1.58
302,1WHSP J074929.5+745144,RXSJ07494+7451,5BZBJ0749+7451,117.37317,74.86242,13.6,44.9,2,0.607,1,16.1,-11.9,--,0,-9999.0,-9999.0,0.25
110,1WHSP J020412.9-333340,SHBLJ02042-3333,5BZBJ0204-3333,31.05383,-33.56136,14.6,6.4,1,0.617,1,17.8,-11.5,--,0,-9999.0,-9999.0,0.63
538,1WHSP J124601.7-181453,-,--,191.5075,-18.24825,12.8,81.7,1,0.624,1,15.4,-11.8,--,5,-9999.0,-9999.0,0.32
167,1WHSP J031423.9+061956,RXSJ03143+0620,5BZBJ0314+0619,48.59962,6.33239,12.8,29.4,2,0.62,1,16.3,-11.3,--,0,-9999.0,-9999.0,1.0
351,1WHSP J091322.3+813305,RXSJ09133+8133,5BZBJ0913+8133,138.34321,81.55139,14.7,5.1,2,0.638,3,17.0,-12.0,--,2,-9999.0,-9999.0,0.2
198,1WHSP J035856.1-305447,RXSJ03589-3054,5BZBJ0358-3054,59.73375,-30.91328,14.7,9.7,2,0.65,1,17.5,-11.8,--,2,-9999.0,-9999.0,0.32
496,1WHSP J120744.6+314851,1RXSJ120745.2+314852,--,181.93608,31.81428,14.9,2.9,1,0.67,1,16.8,-12.2,--,5,-9999.0,-9999.0,0.13
331,1WHSP J083251.4+330011,SHBLJ083251.9+33001,5BZBJ0832+3300,128.21442,33.00306,14.8,4.5,1,0.672,3,18.0,-12.0,--,2,-9999.0,-9999.0,0.2
475,1WHSP J114352.6+155821,-,--,175.96946,15.97275,14.4,8.4,2,0.67,1,16.6,-12.4,--,5,-9999.0,-9999.0,0.08
972,1WHSP J232305.0-174802,1RXSJ232304.7-174803,--,350.77096,-17.80072,13.2,24.9,1,0.717,1,15.8,-11.4,--,5,-9999.0,-9999.0,0.79
43,1WHSP J005040.9-254122,1RXSJ005040.5-254115,--,12.67058,-25.68972,13.6,57.2,1,0.777,1,15.4,-12.2,--,5,-9999.0,-9999.0,0.13
557,1WHSP J130215.1+584939,-,--,195.56325,58.82758,15.1,5.9,2,0.77,3,18.0,-12.0,--,5,-9999.0,-9999.0,0.2
550,1WHSP J125449.2+570452,1WGAJ1254.8+5704,--,193.70538,57.08131,15.0,17.5,2,0.84,1,15.3,-12.8,--,5,-9999.0,-9999.0,0.03
585,1WHSP J132541.8-022809,1RXSJ132542.1-022800,5BZBJ1325-0228,201.42454,-2.46944,14.9,9.1,2,0.8,1,17.0,-12.1,--,0,-9999.0,-9999.0,0.16
796,1WHSP J165249.9+402310,RGBJ1652+403,5BZBJ1652+4023,253.208,40.38617,13.7,19.1,3,0.31,1,15.5,-12.5,--,0,-9999.0,-9999.0,0.06
259,1WHSP J053629.0-334302,1WGAJ0536.4-3342,5BZBJ0536-3343,84.12108,-33.71736,12.3,136.2,3,0.34,1,16.2,-11.2,--,0,-9999.0,-9999.0,1.26
620,1WHSP J140108.7-232235,1RXSJ140108.9-232230,--,210.28654,-23.3765,12.5,8.0,3,0.34,3,15.0,-11.8,--,5,-9999.0,-9999.0,0.32
56,1WHSP J010250.9-200158,1RXSJ010251.3-200154,--,15.71225,-20.03281,13.4,64.9,3,0.38,1,16.0,-11.7,--,5,-9999.0,-9999.0,0.4
221,1WHSP J044328.3-415156,1RXSJ044328.4-415151,--,70.86833,-41.86558,13.7,26.8,3,0.39,1,16.6,-11.7,--,5,-9999.0,-9999.0,0.4
249,1WHSP J051427.0-341225,1RXSJ051426.4-341230,--,78.61288,-34.20717,13.8,5.8,3,0.4,1,16.0,-12.2,--,5,-9999.0,-9999.0,0.13
51,1WHSP J005813.7-142929,1RXSJ005813.8-142937,--,14.55746,-14.49142,14.1,9.4,3,0.42,1,15.4,-12.2,--,5,-9999.0,-9999.0,0.13
127,1WHSP J022048.4-084250,SDSSJ02208-0842,5BZBJ0220-0842,35.20188,-8.71397,13.2,66.2,3,0.43,1,15.7,-11.9,--,0,-9999.0,-9999.0,0.25
711,1WHSP J152646.6-153026,1RXSJ152646.9-153023,--,231.6945,-15.50731,12.8,30.3,3,0.43,1,15.8,-11.8,--,5,-9999.0,-9999.0,0.32
279,1WHSP J062337.8-525756,1RXSJ062338.8-52575,5BZBJ0623-5257,95.90779,-52.96556,13.8,46.4,3,0.44,1,15.2,-12.4,--,0,-9999.0,-9999.0,0.08
68,1WHSP J011828.7-511527,-,--,19.61975,-51.25758,13.5,0.0,3,0.44,1,15.5,-12.2,--,5,-9999.0,-9999.0,0.13
952,1WHSP J225613.3-330338,BZBJ2256-3303,5BZBJ2256-3303,344.05546,-33.06064,14.0,19.1,3,0.44,1,16.5,-12.0,--,0,-9999.0,-9999.0,0.2
324,1WHSP J082320.5+112551,SDSSJ082320.56+11255,5BZBJ0823+1125,125.83562,11.43092,14.1,10.2,3,0.441,1,17.6,-12.4,--,0,-9999.0,-9999.0,0.08
237,1WHSP J050419.5-095632,1RXSJ050419.3-095622,--,76.08129,-9.94244,13.8,26.4,3,0.46,1,16.8,-11.8,--,5,-9999.0,-9999.0,0.32
751,1WHSP J160218.0+305109,RXJ1602+308,5BZBJ1602+3051,240.57533,30.85264,13.2,61.8,3,0.47,1,15.6,-12.0,--,0,-9999.0,-9999.0,0.2
90,1WHSP J014040.8-075849,SHBLJ014040.9-07585,5BZBJ0140-0758,25.17029,-7.98031,14.1,27.4,3,0.49,1,16.6,-12.0,--,0,-9999.0,-9999.0,0.2
681,1WHSP J145603.6+504826,RXSJ14560+5048,5BZBJ1456+5048,224.01508,50.80725,14.6,4.4,3,0.49,1,17.3,-11.7,--,0,-9999.0,-9999.0,0.4
615,1WHSP J135206.8+425237,SDSSJ13521+4252,--,208.02862,42.877,14.8,3.8,3,0.5,1,15.6,-12.6,--,5,-9999.0,-9999.0,0.05
770,1WHSP J162259.2+440142,BZBJ1622+4401,5BZBJ1622+4401,245.74692,44.02858,14.2,8.0,3,0.5,1,15.8,-12.2,--,0,-9999.0,-9999.0,0.13
